Customer_ID,Customer_Name,Gender,DOB,City,Region_ID,Occupation,Income_Band,Customer_Segment,Join_Date
C012414,Customer 012414,Female,2005-09-08,Ahmedabad,R006,Healthcare,High,Retail,2025-09-29
C012415,Customer 012415,Female,2004-06-12,Faridabad,R005,Self Employed,High,Retail,2019-02-03
C012416,Customer 012416,Female,1980-12-30,Mumbai,R005,Government Employee,High,Retail,2024-07-14
C012417,Customer 012417,Female,1985-03-17,Gurugram,R006,Healthcare,Low,Corporate,2020-10-19
C012418,Customer 012418,Female,2001-06-25,Hyderabad,R001,Other,Low,Corporate,2024-05-30
C012419,Customer 012419,Male,1999-03-11,Pune,R003,Government Employee,Medium,Retail,2024-03-31
C012420,Customer 012420,Female,1998-05-28,Pune,R006,Government Employee,Medium,Corporate,2019-08-31
C012421,Customer 012421,Female,2007-07-30,Delhi,R001,Engineer,High,Premium,2021-05-20
C012422,Customer 012422,Female,2026-07-21,Ahmedabad,R002,Education,Medium,Corporate,2024-07-15
C012423,Customer 012423,Female,1995-07-08,Jaipur,R004,Education,Very High,Retail,2024-08-13
C012424,Customer 012424,Female,1990-05-14,Pune,R006,Healthcare,Low,Retail,2020-03-26
C012425,Customer 012425,Male,2022-11-10,Ahmedabad,R001,Other,Medium,Corporate,2025-03-25
C012426,Customer 012426,Female,2000-12-08,Chennai,R006,Consultant,Medium,Retail,2018-04-04
C012427,Customer 012427,Female,2012-09-26,Faridabad,R006,IT Professional,Low,Corporate,2018-09-17
C012428,Customer 012428,Female,1989-11-27,Ahmedabad,R006,Self Employed,Medium,Retail,2018-03-27
C012429,Customer 012429,Female,2019-03-27,DELHI ,R005,Self Employed,Low,Retail,2026-01-02
C012430,Customer 012430,Male,2017-06-25,Delhi,R002,Education,High,Retail,2021-11-20
C012431,Customer 012431,Male,2013-11-19,Ahmedabad,R003,IT Professional,Low,Retail,2023-08-29
C012432,Customer 012432,Female,1999-12-23,Gurugram,R003,Business Owner,High,Retail,2020-05-14
C012433,Customer 012433,Female,2020-06-14,Faridabad,R006,Business Owner,Low,Retail,2019-12-05
C012434,Customer 012434,Male,1991-11-27,Hyderabad,R001,Finance,Medium,Retail,2021-11-10
C012435,Customer 012435,Female,2002-02-15,Jaipur,R006,Other,Low,Retail,2025-05-07
C012436,Customer 012436,Male,2011-09-17,Bengaluru,R005,Self Employed,Low,Corporate,2026-01-21
C012437,Customer 012437,Female,1983-12-11,Ahmedabad,R005,Government Employee,High,Retail,2019-12-12
C012438,Customer 012438,Male,2009-01-14,Jaipur,R006,Consultant,High,Retail,2024-04-25
C012439,Customer 012439,Male,2026-02-12,Jaipur,R003,Business Owner,High,Retail,2021-02-13
C012440,Customer 012440,Female,1983-08-27,Faridabad,R005,Education,Medium,Corporate,2019-11-27
C012441,Customer 012441,Female,1987-03-08,Pune,R004,Healthcare,Very High,Retail,2020-06-10
C012442,Customer 012442,Female,2029-07-09,Faridabad,R001,Education,Medium,Retail,2018-03-27
C012443,Customer 012443,Female,2002-02-07,Gurugram,R001,Healthcare,Medium,Corporate,2019-03-22
C012444,Customer 012444,Male,1989-08-10,Lucknow,R005,IT Professional,Very High,Retail,2019-08-08
C012445,Customer 012445,Male,1982-12-12,Bengaluru,R003,IT Professional,Very High,Corporate,2019-12-20
C012446,Customer 012446,Female,2023-04-25,Bengaluru,R006,Finance,Medium,Retail,2023-06-23
C012447,Customer 012447,Male,2024-07-22,Mumbai,R004,Consultant,Medium,Retail,2021-08-16
C012448,Customer 012448,Female,1994-02-27,Delhi,R004,Unknown,Medium,Retail,2021-09-15
C012449,Customer 012449,Female,1999-11-05,Mumbai,R006,Healthcare,Medium,Retail,2023-06-23
C012450,Customer 012450,Female,1989-02-10,Kolkata,R004,Education,High,Retail,2023-12-28
C012451,Customer 012451,Male,2006-08-03,Delhi,R002,Consultant,Low,Retail,2023-09-21
C012452,Customer 012452,Female,2001-08-27,Lucknow,R005,Finance,High,Corporate,2023-12-04
C012453,Customer 012453,Male,2004-04-19,Chennai,R004,Consultant,Low,Premium,2022-02-01
C012454,Customer 012454,Female,2000-04-12,Gurugram,R005,Finance,High,Retail,2023-03-16
C012455,Customer 012455,Male,1980-01-19,Lucknow,R003,Consultant,Medium,Retail,2018-11-10
C012456,Customer 012456,Male,2009-08-25,Lucknow,R003,Healthcare,Very High,Retail,2020-06-01
C012457,Customer 012457,Male,1996-09-29,Delhi,R006,Other,High,Retail,2020-04-03
C012458,Customer 012458,Male,1991-12-18,Faridabad,R003,Business Owner,Medium,Retail,2022-08-14
C012459,Customer 012459,Female,2019-07-30,Lucknow,R002,Government Employee,Low,Premium,2024-03-11
C012460,Customer 012460,Male,2014-09-25,Ahmedabad,R003,Education,Medium,Premium,2020-10-06
C012461,Customer 012461,Male,2008-08-28,Faridabad,R005,Healthcare,Low,Corporate,2019-11-24
C012462,Customer 012462,Female,2008-05-21,Kolkata,R001,Education,High,Retail,2019-02-01
C012463,Customer 012463,Male,2003-10-09,Lucknow,R001,IT Professional,Medium,Retail,2025-04-08
C012464,Customer 012464,Female,2000-11-15,Chennai,R005,IT Professional,High,Retail,2021-11-25
C012465,Customer 012465,Male,1988-01-29,Bengaluru,R001,Business Owner,Medium,Retail,2025-04-19
C012466,Customer 012466,Female,2005-01-03,Jaipur,R004,Business Owner,Medium,Retail,2021-04-06
C012467,Customer 012467,Male,2028-04-09,Hyderabad,R001,Consultant,Medium,Retail,2021-09-03
C012468,Customer 012468,Male,1991-07-11,Faridabad,R002,Other,High,Corporate,2022-09-21
C012469,Customer 012469,Male,2020-03-06,Delhi,R003,Healthcare,Medium,Retail,2021-05-14
C012470,Customer 012470,Male,2020-05-06,Ahmedabad,R001,Finance,Low,Retail,2019-04-28
C012471,Customer 012471,Female,2004-06-26,Lucknow,R001,Business Owner,Low,Retail,2023-02-22
C012472,Customer 012472,Male,2001-08-16,Mumbai,R006,IT Professional,Medium,Retail,2024-09-07
C012473,Customer 012473,Female,2001-02-26,Jaipur,R002,Engineer,Medium,Retail,2018-07-22
C012474,Customer 012474,Female,2016-01-05,Gurugram,R006,Healthcare,High,Retail,2023-09-20
C012475,Customer 012475,Female,2023-10-14,Pune,R002,Healthcare,Medium,Retail,2020-10-24
C012476,Customer 012476,Female,2022-05-08,Bengaluru,R001,Business Owner,Medium,Retail,2020-06-07
C012477,Customer 012477,Male,1986-06-04,Chennai,R004,Self Employed,Low,Retail,2021-08-15
C012478,Customer 012478,Male,2003-11-10,Bengaluru,R001,Business Owner,Low,Retail,2019-07-04
C012479,Customer 012479,Male,2020-11-08,Hyderabad,R004,Education,High,Corporate,2021-02-21
C012480,Customer 012480,Male,1984-04-05,Jaipur,R006,Finance,High,Retail,2021-09-28
C012481,Customer 012481,Male,1982-03-08,Lucknow,R003,Government Employee,High,Retail,2020-09-30
C012482,Customer 012482,Male,1989-12-06,Jaipur,R005,Government Employee,High,Retail,2022-01-24
C012483,Customer 012483,Female,2027-05-16,Delhi,R003,Finance,Medium,Premium,2022-03-01
C012484,Customer 012484,Female,2021-11-01,Lucknow,R001,Education,Very High,Premium,2021-09-27
C012485,Customer 012485,Male,1991-08-24,Hyderabad,R001,Education,Low,Retail,2018-02-18
C012486,Customer 012486,Male,1995-05-11,Delhi,R004,Education,High,Premium,2020-06-06
C012487,Customer 012487,Male,2001-01-25,Gurugram,R002,Self Employed,Low,Retail,2021-01-24
C012488,Customer 012488,Female,2020-12-14,Chennai,R006,Consultant,Medium,Corporate,2018-12-28
C012489,Customer 012489,Male,2002-12-02,Pune,R006,Healthcare,Medium,Retail,2021-10-14
C012490,Customer 012490,Male,1981-12-04,Chennai,R006,Finance,Low,Retail,2025-06-28
C012491,Customer 012491,Male,2018-07-24,Jaipur,R004,Education,Medium,Retail,2023-04-17
C012492,Customer 012492,Female,2004-05-31,Lucknow,R002,Finance,Medium,Retail,2019-11-18
C012493,Customer 012493,Female,1995-06-25,Kolkata,R002,Consultant,High,Corporate,2025-01-24
C012494,Customer 012494,Male,1986-06-02,Jaipur,R002,Finance,High,Corporate,2026-01-14
C012495,Customer 012495,Female,1995-03-23,Delhi,R002,Finance,Low,Corporate,2025-07-30
C012496,Customer 012496,Female,2015-07-04,Faridabad,R001,Business Owner,Low,Retail,2023-12-10
C012497,Customer 012497,Female,2029-01-10,Chennai,R005,Engineer,High,Retail,2019-10-11
C012498,Customer 012498,Male,2001-06-02,Pune,R006,Government Employee,Medium,Retail,2018-12-11
C012499,Customer 012499,Male,1988-03-25,Mumbai,R005,Engineer,Medium,Premium,2024-07-11
C012500,Customer 012500,Female,2015-12-29,Jaipur,R003,Education,Very High,Retail,2021-09-15
C012501,Customer 012501,Female,2023-01-29,Bengaluru,R003,Healthcare,Medium,Retail,2023-07-28
C012502,Customer 012502,Female,2020-03-10,Chennai,R003,Other,Medium,Retail,2024-05-20
C012503,Customer 012503,Male,2017-03-21,Faridabad,R004,IT Professional,High,Retail,2020-04-25
C012504,Customer 012504,Female,2029-09-02,Chennai,R003,Consultant,High,Retail,2018-09-18
C012505,Customer 012505,Female,2022-11-03,Ahmedabad,R006,Business Owner,Medium,Retail,2020-08-27
C012506,Customer 012506,Male,2000-10-10,Mumbai,R003,Other,High,Corporate,2019-04-03
C012507,Customer 012507,Female,1998-10-06,Kolkata,R003,Consultant,Medium,Retail,2025-06-13
C012508,Customer 012508,Female,1980-06-17,Mumbai,R001,Engineer,Medium,Retail,2020-03-26
C012509,Customer 012509,Male,2009-11-17,Faridabad,R003,Government Employee,Low,Retail,2022-01-31
C012510,Customer 012510,Female,2005-03-30,Hyderabad,R005,Engineer,Low,Retail,2024-02-18
C012511,Customer 012511,Female,1985-08-31,Jaipur,R001,IT Professional,Medium,Retail,2020-05-12
C012512,Customer 012512,Female,2026-03-15,Faridabad,R002,Education,Medium,Retail,2022-12-04
C012513,Customer 012513,Female,1981-07-03,Jaipur,R004,Business Owner,High,Retail,2025-04-04
C012514,Customer 012514,Male,1979-11-16,Delhi,R001,Business Owner,Low,Retail,2019-10-10
C012515,Customer 012515,Male,1991-01-30,Chennai,R001,Government Employee,Low,Premium,2021-11-22
C012516,Customer 012516,Male,1990-04-30,Chennai,R005,Engineer,Low,Retail,2018-09-21
C012517,Customer 012517,Female,1983-06-15,Delhi,R006,Business Owner,High,Premium,2018-09-16
C012518,Customer 012518,Male,2024-01-08,Lucknow,R006,Healthcare,Medium,Retail,2019-10-22
C012519,Customer 012519,Male,2001-08-14,Mumbai,R003,Healthcare,High,Corporate,2022-01-10
C012520,Customer 012520,Female,1990-04-30,Hyderabad,R002,IT Professional,Low,Retail,2024-11-13
C012521,Customer 012521,Male,1979-06-07,Lucknow,R005,Engineer,Medium,Corporate,2023-12-20
C012522,Customer 012522,Female,1986-03-11,Bengaluru,R005,Healthcare,High,Retail,2020-05-03
C012523,Customer 012523,Female,1987-06-25,Jaipur,R001,IT Professional,High,Retail,2024-10-10
C012524,Customer 012524,Female,2026-07-28,Bengaluru,R002,Government Employee,Medium,Retail,2018-02-20
C012525,Customer 012525,Male,2018-06-07,Bengaluru,R005,Consultant,Low,Retail,2025-03-27
C012526,Customer 012526,Male,1979-11-30,Jaipur,R006,Healthcare,High,Premium,2020-10-20
C012527,Customer 012527,Female,1979-10-20,Bengaluru,R004,IT Professional,Medium,Retail,2022-02-03
C012528,Customer 012528,Male,2002-12-10,Hyderabad,R004,Engineer,High,Premium,2020-02-24
C012529,Customer 012529,Female,1995-02-12,Hyderabad,R005,Consultant,Medium,Corporate,2019-01-23
C012530,Customer 012530,Male,2000-11-23,Delhi,R001,Education,Medium,Corporate,2020-11-18
C012531,Customer 012531,Male,2014-11-03,Pune,R004,Self Employed,Medium,Retail,2024-07-26
C012532,Customer 012532,Male,1992-06-28,Jaipur,R001,Engineer,Medium,Retail,2023-02-20
C012533,Customer 012533,Male,2001-06-17,Jaipur,R003,Healthcare,Medium,Retail,2025-07-24
C012534,Customer 012534,Male,2020-08-25,Jaipur,R003,Self Employed,High,Corporate,2024-01-26
C012535,Customer 012535,Female,1992-09-17,Mumbai,R001,Finance,Medium,Premium,2020-03-15
C012536,Customer 012536,Male,2014-12-13,Delhi,R005,Unknown,Medium,Retail,2024-06-07
C012537,Customer 012537,Male,1978-10-28,Hyderabad,R003,Business Owner,Medium,Corporate,2025-01-13
C012538,Customer 012538,Male,1990-11-06,Hyderabad,R006,Education,Very High,Retail,2025-08-19
C012539,Customer 012539,Male,2029-05-22,Chennai,R003,Government Employee,Low,Premium,2023-07-05
C012540,Customer 012540,Male,1997-10-05,Ahmedabad,R006,Education,Medium,Corporate,2019-04-13
C012541,Customer 012541,Female,1999-09-16,Kolkata,R004,Consultant,Medium,Retail,2021-03-20
C012542,Customer 012542,Female,2026-11-09,Pune,R005,Finance,Medium,Corporate,2024-08-28
C012543,Customer 012543,Female,2009-05-16,Jaipur,R001,IT Professional,High,Corporate,2019-11-29
C012544,Customer 012544,Male,1979-02-02,Delhi,R003,Engineer,Low,Corporate,2019-10-01
C012545,Customer 012545,Male,2013-04-23,Jaipur,R005,Other,Low,Retail,2025-11-04
C012546,Customer 012546,Female,1996-12-27,Chennai,R003,IT Professional,Medium,Corporate,2025-10-12
C012547,Customer 012547,Female,2021-11-08,Pune,R004,IT Professional,Medium,Retail,2021-02-05
C012548,Customer 012548,Female,2000-02-25,Gurugram,R005,Healthcare,Medium,Retail,2020-03-21
C012549,Customer 012549,Female,2007-09-03,Chennai,R002,Self Employed,Medium,Retail,2026-02-19
C012550,Customer 012550,Male,1990-06-06,Chennai,R004,Consultant,High,Retail,2023-11-03
C012551,Customer 012551,Female,1994-08-14,Chennai,R001,Other,High,Premium,2018-05-13
C012552,Customer 012552,Male,2029-04-10,Hyderabad,R005,Government Employee,High,Retail,2025-05-31
C012553,Customer 012553,Female,1996-09-28,Kolkata,R006,Finance,High,Corporate,2024-01-26
C012554,Customer 012554,Male,1980-01-16,Mumbai,R003,IT Professional,Low,Retail,2022-01-29
C012555,Customer 012555,Male,1982-06-01,Jaipur,R006,Other,Low,Retail,2023-01-29
C012556,Customer 012556,Male,1984-11-30,Gurugram,R005,IT Professional,High,Retail,2022-10-19
C012557,Customer 012557,Female,1987-02-11,Hyderabad,R001,Finance,Medium,Retail,2018-11-06
C012558,Customer 012558,Male,1997-10-17,Lucknow,R006,Education,High,Retail,2025-02-16
C012559,Customer 012559,Male,1979-05-22,Hyderabad,R006,Finance,High,Premium,2026-01-16
C012560,Customer 012560,Female,2017-10-24,Jaipur,R006,Self Employed,High,Retail,2020-02-04
C012561,Customer 012561,Female,1991-11-26,Delhi,R005,Education,High,Retail,2021-11-12
C012562,Customer 012562,Female,2023-07-15,Pune,R003,Business Owner,Medium,Retail,2021-09-18
C012563,Customer 012563,Female,2002-02-19,Bengaluru,R006,IT Professional,Low,Retail,2018-11-20
C012564,Customer 012564,Female,1987-07-04,Chennai,R004,Business Owner,Medium,Corporate,2021-03-23
C012565,Customer 012565,Female,2003-02-12,Delhi,R004,Consultant,High,Retail,2021-08-26
C012566,Customer 012566,Male,1982-09-17,Bengaluru,R003,IT Professional,Medium,Corporate,2023-10-29
C012567,Customer 012567,Male,2028-07-29,Pune,R002,Finance,Low,Retail,2021-08-06
C012568,Customer 012568,Female,2015-09-04,Hyderabad,R002,Education,Very High,Retail,2024-07-26
C012569,Customer 012569,Female,1982-08-24,Delhi,R004,Other,Medium,Premium,2025-04-19
C012570,Customer 012570,Male,2001-04-01,Jaipur,R006,Self Employed,Medium,Retail,2021-09-22
C012571,Customer 012571,Male,2011-08-01,Chennai,R001,Healthcare,Low,Retail,2024-03-14
C012572,Customer 012572,Male,2006-08-29,Pune,R005,Education,High,Retail,2018-10-05
C012573,Customer 012573,Female,1985-09-03,Chennai,R003,Education,High,Retail,2018-12-06
C012574,Customer 012574,Male,2020-11-05,Pune,R001,Business Owner,Medium,Corporate,2026-03-04
C012575,Customer 012575,Male,2008-04-26,Kolkata,R006,Business Owner,Medium,Retail,2022-01-28
C012576,Customer 012576,Female,1998-09-20,Delhi,R005,Self Employed,Very High,Retail,2021-04-12
C012577,Customer 012577,Female,2025-08-25,Chennai,R004,Government Employee,Medium,Retail,2024-09-01
C012578,Customer 012578,Female,2001-10-20,Bengaluru,R003,Finance,Medium,Corporate,2021-11-19
C012579,Customer 012579,Male,1991-04-14,Hyderabad,R001,Healthcare,Low,Corporate,2020-12-17
C012580,Customer 012580,Female,1996-05-25,Hyderabad,R005,Healthcare,Medium,Retail,2018-10-22
C012581,Customer 012581,Male,2003-04-20,Delhi,R004,Education,Medium,Corporate,2023-12-30
C012582,Customer 012582,Male,2007-09-27,Gurugram,R004,Education,Very High,Retail,2018-09-01
C012583,Customer 012583,Female,2029-11-15,Mumbai,R005,Engineer,Medium,Corporate,2021-02-20
C012584,Customer 012584,Male,2005-08-18,Faridabad,R002,Engineer,High,Retail,2026-01-04
C012585,Customer 012585,Female,1990-07-19,Mumbai,R002,IT Professional,High,Corporate,2021-05-17
C012586,Customer 012586,Female,1991-06-19,Faridabad,R005,Finance,Low,Retail,2020-05-28
C012587,Customer 012587,Female,1991-10-21,Lucknow,R005,Healthcare,Very High,Retail,2023-07-29
C012588,Customer 012588,Female,1997-09-16,Chennai,R005,Business Owner,High,Retail,2020-02-02
C012589,Customer 012589,Male,2020-02-28,Jaipur,R004,Finance,Medium,Retail,2023-01-12
C012590,Customer 012590,Female,2004-11-23,Gurugram,R006,Engineer,Low,Retail,2024-11-22
C012591,Customer 012591,Male,2021-03-28,Mumbai,R006,Business Owner,High,Retail,2021-02-01
C012592,Customer 012592,Male,1978-02-03,Gurugram,R003,Business Owner,Low,Premium,2023-12-18
C012593,Customer 012593,Female,1995-02-21,DELHI ,R004,Other,Medium,Corporate,2022-06-29
C012594,Customer 012594,Male,1996-01-20,Gurugram,R004,Engineer,Low,Corporate,2020-08-31
C012595,Customer 012595,Female,1984-08-07,Faridabad,R002,Self Employed,Medium,Corporate,2022-04-30
C012596,Customer 012596,Female,2024-12-02,Delhi,R005,Government Employee,High,Retail,2020-07-22
C012597,Customer 012597,Female,2024-12-08,Faridabad,R004,Government Employee,High,Retail,2025-12-25
C012598,Customer 012598,Male,2017-02-26,Ahmedabad,R004,Consultant,Low,Corporate,2019-07-05
C012599,Customer 012599,Female,2017-11-24,Bengaluru,R005,Business Owner,High,Retail,2021-09-11
C012600,Customer 012600,Female,2010-07-12,Kolkata,R006,Self Employed,Medium,Premium,2023-05-31
C012601,Customer 012601,Male,2009-02-19,Delhi,R003,Engineer,Low,Retail,2018-10-04
C012602,Customer 012602,Female,2008-04-06,Delhi,R002,Consultant,Medium,Retail,2023-02-04
C012603,Customer 012603,Female,1998-05-14,Hyderabad,R001,Self Employed,High,Retail,2020-06-12
C012604,Customer 012604,Female,2026-06-14,Bengaluru,R006,Government Employee,High,Retail,2018-07-22
C012605,Customer 012605,Female,2024-10-05,Ahmedabad,R004,Unknown,Medium,Corporate,2018-10-09
C012606,Customer 012606,Female,1989-12-27,Chennai,R003,Consultant,Low,Retail,2019-01-10
C012607,Customer 012607,Female,1982-05-08,Hyderabad,R001,IT Professional,Medium,Retail,2021-06-17
C012608,Customer 012608,Male,2018-05-24,Lucknow,R006,Finance,High,Retail,2018-01-15
C012609,Customer 012609,Female,1997-03-23,Faridabad,R006,Government Employee,Very High,Retail,2022-06-28
C012610,Customer 012610,Female,1985-02-20,Jaipur,R005,Consultant,Medium,Retail,2025-12-11
C012611,Customer 012611,Female,2009-01-02,Ahmedabad,R001,Self Employed,Low,Retail,2018-11-20
C012612,Customer 012612,Female,1983-03-19,Chennai,R005,Education,Medium,Retail,2020-12-04
C012613,Customer 012613,Male,1997-01-10,Lucknow,R006,Business Owner,Very High,Retail,2022-07-08
C012614,Customer 012614,Female,2019-07-25,Ahmedabad,R006,Engineer,Very High,Retail,2019-12-20
C012615,Customer 012615,Male,2027-09-30,Pune,R006,Finance,Very High,Retail,2025-10-20
C012616,Customer 012616,Female,2020-05-31,Kolkata,R003,Finance,High,Retail,2023-12-21
C012617,Customer 012617,Female,1986-01-02,Pune,R006,IT Professional,Medium,Corporate,2025-05-14
C012618,Customer 012618,Male,2003-05-25,Pune,R001,IT Professional,High,Retail,2022-06-07
C012619,Customer 012619,Male,1999-01-07,Lucknow,R002,Finance,High,Retail,2021-08-27
C012620,Customer 012620,Female,1989-04-15,Mumbai,R003,Finance,Low,Retail,2021-07-08
C012621,Customer 012621,Female,1991-07-30,Pune,R001,Healthcare,High,Retail,2019-08-07
